product_name,review_title,rating,pros,cons,full_content,page_number
Trello,Trello - Sales Pipeline and CRM - A Hidden Gem,N/A,"Project management across any size teamSales CRM's can be built for free. Using power add-ons such as custom fields and integrations with gmail it is the best kept Sales CRM secret.Collaboration for content management, content marketing and client on-boarding processes.",The ability to add playable videos right in the comments sectionDynamic links - once you set a link it uploads meta data as well (like putting a link on Facebook)Better referral system - I refer hundreds of people but no longer get rewarded.,"Trello - Sales Pipeline and CRM - A Hidden GemRating: 10 out of 10IncentivizedNovember 2, 2017Use Cases and Deployment ScopeIt is being used across the whole organization. We use it for everything from product management, focus groups, content marketing, onboarding and sales pipelines.The best part ...",19
Trello,Trello makes organizing team tasks easy,N/A,"Advanced user customization including backgrounds, stickers, and various components to make each board unique.Ease of adding things to separate tasks by using cards. Documents, images, anything necessary can be added with a click or a paste.No board to big or small. Can add hundreds of line items, tasks, projects, teams, and communicate with ease between them regardless of size.",The ability to color code individual cards fully rather than labelsAbility to resize and move stickers would come in handy,"Trello makes organizing team tasks easyRating: 10 out of 10IncentivizedSeptember 28, 2017Use Cases and Deployment ScopeOur company uses Trello for task and project management and communication between teams. Each department uses various Trello boards for projects, and is aligned with Agile methodolo...",19
Trello,Easily fits into my workflow,N/A,"Organize tasks - From daily to-do lists or large projects, Trello's simple UI makes it easy to break down your projects into smaller chunks.Foster collaboration - Trello makes it simple to share cards with teammates across the company so they can assist or have eyes on the work being done.Manage projects - being able to set deadlines and prioritize cards makes it easy to visualize a project.",Deadlines could be integrated with calendar apps.,"Easily fits into my workflowRating: 9 out of 10IncentivizedSeptember 20, 2017Use Cases and Deployment ScopeTrello is used across my company to assist with project and task management. It helps us make requests from other departments, organize our to-dos, and manage larger-scale projects.ProsOrganize...",19
Trello,Trello is the best collaboration platform I've used thus far,N/A,,"I haven't seen anything in particular that I didn't like, honestly.The instructional video was helpful, but I had to watch it 3 times to get the hang of navigating around the software. Not necessarily a bad thing, it's common for learning new programs.Much more tedious to use the mobile version. But hey, when the dashboard is that jam packed with needed info, you can't really complain.","Trello is the best collaboration platform I've used thus farRating: 10 out of 10IncentivizedJuly 24, 2017Use Cases and Deployment ScopeI use Trello as part of my team to communicate, post leads and track previous work completed. It's easy to review and check to see if I've already submitted a lead b...",19
Trello,Trello From the Efficient Side,N/A,"We can add a checklist of edits for a particular project, that the editor can check off as they make the edits.We can easily communicate with each stakeholder in a project quickly and efficiently—without having to repeat information to a new person.Trello is able to integrate with harvest which is what we use as our time tracking tool.","If a person adds a comment to a card, but doesn't tag you, you won't be notified, unless you 'subscribe' to the card. It is a hassle to subscribe to each card.If you have a lot of notifications, it can be difficult to find them in the notification section.If you crate a comment, and edit the comment, the person tagged is not re-notified of the comment. If they just look at the email they receive—they may not see the edit.","Trello From the Efficient SideRating: 9 out of 10IncentivizedApril 6, 2017Use Cases and Deployment ScopeWe use Trello as a way to communicate, update and collaborate on internal projects and with our clients. We use cards to explain the project that we are working on, the attachments section is help...",19
Trello,Trello Makes Project Management Simple,N/A,Project ManagementOrganizationInternal Team Communication,"It would be nice to have a quick and easy option to switch between boards within one ""team"" instead of needing to click around a few different places.","Trello Makes Project Management SimpleRating: 10 out of 10IncentivizedMarch 29, 2017Use Cases and Deployment ScopeWe use Trello to manage various different projects on behalf of our company and our clients. Our entire team uses it; it helps us keep track of where we are with each project and share c...",19
Trello,Trello Runs Our Creative Team,N/A,Trello is super easy to use!Trello syncs across devices better than anything else we have tried.Trello keeps it simple and does not over-complicate the experience.,"Trello could have built in time tracking for a card or something. You can do it by using a third party, but it costs something and isn't obviously great.Trello could be a little easier on a phone. The app is good, but I can't get a full board view, which may be impossible.. but they are smart and could figure that out maybe?Trello's free version isn't as much fun as its business gold version.","Trello Runs Our Creative TeamRating: 10 out of 10IncentivizedMarch 28, 2017Use Cases and Deployment ScopeWe use Trello in my creative group to help keep our projects organized and assigned. We prefer our project management process to be less data-slave oriented and more flexible, so it works well fo...",19
Trello,Trello: Virtual Teams Project Management Solution,N/A,,Video Marketing Strategist | Speaker | ultant in Marketing at S A Ryan LLC (1-10 employees),"Trello: Virtual Teams Project Management SolutionRating: 10 out of 10IncentivizedMarch 24, 2017Use Cases and Deployment ScopeIn my company we use Trello as a project management tool as well as a single source of information on our projects. We work together with several people all over the world. Tr...",19
Trello,Trello is simple to set up and great for personal task management,N/A,Ease of use.Cross-platform and always in sync.New Offline mode.,Could have some more options to use on cards - sometimes creative thinking is required.Some other tools are way ahead in terms of swim lanes etc.Some features come across as a little too playful in parts of the company.,"Trello is simple to set up and great for personal task managementRating: 9 out of 10IncentivizedMarch 15, 2017Use Cases and Deployment ScopeTrello is being used at a personal level only. The enterprise tools provided are inflexible and are not well integrated. Trello provides a way to manage persona...",19
Trello,Trello - Multiple Strengths and Getting Better,N/A,Ease of use both on the desktop as well as the mobile apps. No loss of functionality on the mobile apps.Very visual and easy to scan through the items on the 'boards' very quickly.Role-based security makes it easy to display only what individual users need.,Needs additional flexibility and functionality to be used as a full-fledged product management tool.Great for Agile usage but not set up for a Waterfall methodology.,"Trello - Multiple Strengths and Getting BetterRating: 8 out of 10IncentivizedMarch 2, 2017Use Cases and Deployment ScopeTrello is used to track individual employees' major work items whether they are projects or project tasks. We also use Trello to track open items in complex individual work-streams...",20
Trello,An awesome tool that can help you track and manage almost anything,N/A,,,"An awesome tool that can help you track and manage almost anythingRating: 9 out of 10IncentivizedFebruary 23, 2017Use Cases and Deployment ScopeOur entire agency uses Trello in a number of different ways both on a company-wide basis and on a department and team-basis mostly as a project management t...",20
Trello,Trello for Task Management,N/A,Keep track of objectivesKeep track of task and to do listEase of use with drag and drop of cards,"VP, ulting & Multi-Solution Architect in Marketing at eNautics (11-50 employees)","Trello for Task ManagementRating: 10 out of 10IncentivizedFebruary 15, 2017Use Cases and Deployment ScopeWe use Trello in the marketing and consulting practice to keep track of initiatives and high-level project direction.ProsKeep track of objectivesKeep track of task and to do listEase of use with ...",20
Trello,Trello -- Inspiring Collaboration and Organization,N/A,It is great for visual peopleTeam collaborationProject management/organization,ultant in Marketing (51-200 employees),"Trello -- Inspiring Collaboration and OrganizationRating: 6 out of 10IncentivizedFebruary 15, 2017Use Cases and Deployment ScopeWe use it to keep marketing and art content organized, as well as for easy access to files specific to certain sprints. It is easy to communicate with team members and keep...",20
Trello,Take Trello for a Trial,N/A,Simple and straight forward to use you will find this a really quick onboard and more importantly our staff saw it as easy to useTake a trial you will want to use it moreWithout a doubt it was an easy onboard,None that we could find for our projects,"Take Trello for a TrialRating: 6 out of 10IncentivizedFebruary 14, 2017Use Cases and Deployment ScopeWe used for the development and workflow for a couple of projects sometime back. [We] loved the simplicity of using it - we used the trello boards to set up and distribute specific tasks to team memb...",20
Trello,Trello-ing For The First Time,N/A,Create Organized checklists in cardsColor code items which helps with prioritizationSimple interfaceIntuitive,"The ability to delete a card, in a clear wayDrag and drop attachments and emails from outlookDue dates assigned to individual items on a checklist","Trello-ing For The First TimeRating: 10 out of 10IncentivizedNovember 4, 2016Use Cases and Deployment ScopeWe use trello to manage our workflows, create checklists, backlogs, set deadlines, to create agendas, etc. This helps to manage our financial reporting and proposal developmentProsCreate Organi...",20
Trello,Great hands on tool for tracking and history keeping.,N/A,"Easily customizable, attending a wide plethora of tastes and necessities.It provides a simple way of rearranging the created tasks, so we can define our priorities and have them clearly understandable by everyone involved in the respective task.I'm colorblind. The colorblind fashioned customizable tags help me to promptly determine the nature of the listed tasks.",Sr. Software Developer in Research & Development at CONSLOG - truction Software (1-10 employees),"Great hands on tool for tracking and history keeping.Rating: 10 out of 10IncentivizedOctober 7, 2016Use Cases and Deployment ScopeWe've been using Trello since the beginning of the company's organization. It aids us with our tasks creation and tracking. It's customized in a Kanban style and we've in...",20
Trello,Trello - a good solution for tasks and small/average projects management,N/A,"Visual presentation: you can easily see tasks, tasks status, users and rolesAvoid problems of a physical board and post it (dixit Kanban): place, move it, post it loss ...Projects and tasks structuring: you need to do thinking before adding a new task. This is a good behaviour.",Senior ultant in Customer Service at Equancy (51-200 employees),"Trello - a good solution for tasks and small/average projects managementRating: 8 out of 10IncentivizedAugust 22, 2016Use Cases and Deployment ScopeI have used Trello for 5 years. First, I used it specifically for our mobile technical development tasks. For 2 years I used it for all internal tasks a...",20
Trello,Is Trello for you,N/A,Easy to move items around. It is great to be able to easily update the stages of the project.Color coding. It helps to determine which project is at what stage.,"The Trello emails don't help at all. They define a subject but when you go into the software, there is no information on how to find the subject area.The help menu - not sure there is one since I could never find it.Can't print a usable document.","Is Trello for youRating: 5 out of 10IncentivizedAugust 5, 2016Use Cases and Deployment ScopeTrello is being used by my department; it may be used by others in the organization but I don't have information on that. Trello offers a way to track projects and their details. It shows at a glance the stat...",20
Trello,Bringing your offline project management board to online,N/A,Managing the tasksImproving visibility of tasks that everyone is doing,"Once cards are archived, it is very difficult to bring them back.","Bringing your offline project management board to onlineRating: 8 out of 10IncentivizedAugust 2, 2016Use Cases and Deployment ScopeIt is being used by the whole organization. All the teams use Trello to track and manage the workflows. Each team has their own Trello board where the team tasks are man...",20
Trello,Trello review from University of Michigan,N/A,"The Kanban style board and ease of use is particularly helpfulOverall, the tool is very easy to use, the drag and drop functionality helps with making things simpler",Integration with our timesheet system would be helpful.,"Trello review from University of MichiganRating: 9 out of 10IncentivizedJuly 19, 2016Use Cases and Deployment ScopeWe use Trello for small project efforts within our fairly small team of 7 people. Trello is used across our entire 800 person organization for varying needs.ProsThe Kanban style board a...",21
Trello,Managing Checklists for Multiple Locations from and Admin Office,N/A,Assign dates/times to eventCreate detailed checklistsTrack progress on a taskEasy to organizeEasy to duplicate items to save time,"The UI is a little clunky, requiring too many clicks at timesThe calendar integration within Trello is limitedSome of the add-ons should just be features and others are superfluous in a professional work environment (stickers)","Managing Checklists for Multiple Locations from and Admin OfficeRating: 9 out of 10IncentivizedJune 24, 2016Use Cases and Deployment ScopeWe currently use Trello to track operational checklists and dates for eight different locations. We are able to have one employee create cards for each event, ass...",21
Trello,Trello helps best with collaboration,N/A,Trello helps managing projects really well. It's dashboard provides a quick summary of all projects in form of Boards.Trello helps managing activities for the team members. Team can be notified once an activity is assigned to them.It provides a good way to see reporting on active projects.,I would like to see an option of managing and adding contacts into Trello. Somtime its helpful to add contact details along with project details.I would like to see Trello integration with GitHub to manage project files.,"Trello helps best with collaborationRating: 8 out of 10IncentivizedJune 21, 2016Use Cases and Deployment ScopeTrello is used as a project management system within our organization. Since this is used as a project management system so a number of people use this on daily basis. We manage our office a...",21
Trello,Managing your to-do list made simple,N/A,"Extremely easy to use. Drag and drop tasks from one status to another.Good visual representation of work in various states (next-up, in progress, done, etc).Color coded labels help organize work.Easy to share to-do lists across a team or with your supervisor.","If a task is complicated, with multiple people involved, comments get hard to follow and details can be hard to track.","Managing your to-do list made simpleRating: 9 out of 10IncentivizedJune 6, 2016Use Cases and Deployment ScopeIndividuals use Trello to manage personal to-do lists.ProsExtremely easy to use. Drag and drop tasks from one status to another.Good visual representation of work in various states (next-up, ...",21
Trello,Trello - Only a desktop app could make it better.,N/A,,"Responsive Design: I would like to be able to resize my Trello window to be like a sidebar or something other than a traditional square, however it's not supported.I wish it was easier to remove boards. When I first started using Trello I was using different boards for different projects, after a project was closed it took me quite a while to figure out where the setting was to delete that board.","Trello - Only a desktop app could make it better.Rating: 9 out of 10IncentivizedApril 29, 2016Use Cases and Deployment ScopeI use Trello to track projects and tasks that I pick up throughout the day. I was introduced to Trello by a previous manager who used it to manage different projects that we we...",21
Trello,Beautifully designed project management,N/A,Love the use cards for individual projectsYou can assign specific tasks to peopleYou can assign due dates and everything is organized on a calendarYou can filter projects by specific parametersIt's very intutiveVisually it's fun and creativeYou can subscribe to specific projects to get emailsThe phone app is great,View video without downloadingThere needs to be a next button to view the next asset instead of clicking to back out of the previewI was never able to figure out how Slack and Trello worked together,"Beautifully designed project managementRating: 10 out of 10IncentivizedApril 22, 2016Use Cases and Deployment ScopeTrello is slowly being rolled out department by department. It is being used by teams to collaborate projects for individual clients. It's a great program to use to assign take and shar...",21
Trello,Tello is a Fello's Best Friend,N/A,,,"Tello is a Fello's Best FriendRating: 10 out of 10IncentivizedApril 13, 2016Use Cases and Deployment ScopeThe whole business -- more or less. In its current use, Trello is used to unite the business office with the front line staff of our film production company. The business (and finance) office is...",21
Trello,Trello for Research/Graduate Students,N/A,"Planning - Trello helps people come up with multiple boards for a plan of what they are aiming to accomplish.Visualization - looking at the cards helps an individual visualize what they want to accomplish.Goal-Setting - there's a calendar view that helps an individual understand when their deadlines are, and thus how much they can schedule to work towards their goals.Project Management - your can forward emails to a board, attach images/mockups to cards, etc.","Notifications of deadlines could be more ""in your face"" to alert the user that they've come up.No repeating tasks/deadlines.","Trello for Research/Graduate StudentsRating: 8 out of 10IncentivizedApril 5, 2016Use Cases and Deployment ScopeTrello is being used by my lab so students in the lab can manage what they are currently working on in regards to research projects. Our lab manager is able to see what students have accomp...",21
Trello,"Trello is Great for Small Teams, Not so Much for Large Organizations",N/A,"Simple and complex cards. Probably my favorite thing about Trello is that the task cards can be as simple or complex as you need. Just want task title, owner, and due date? Check. Want to include a cover photo, detailed description, and link a file? Also check.Task tags. Users have the ability to tag tasks with custom tags. This is very helpful in our editorial idea board.Assign multiple users to tasks. This is not something that many task management platforms offer.",,"Trello is Great for Small Teams, Not so Much for Large OrganizationsRating: 8 out of 10IncentivizedMarch 23, 2016Use Cases and Deployment ScopeIndividual departments use Trello to organize tasks - and they all use it differently. Our department has two separate Trello boards to organize general task...",21
Trello,Trello makes arranging your tasks a breeze,N/A,Organize tasksKnowledge retention,Unintuitive calendar and deadlinesIt's unclear to users which boards they have access to,"Trello makes arranging your tasks a breezeRating: 8 out of 10IncentivizedMarch 22, 2016Use Cases and Deployment ScopeWe use Trello to organize our team's tasks. We also use it to track what each team member is doing for any particular week.ProsOrganize tasksKnowledge retentionConsUnintuitive calenda...",21
Trello,Easy and approachable to use yet surprisingly robust,N/A,Collaborating on shared tasks. Divide and conquer and track progress all in one Trello card.Asset/document sharing. Raw assets can be stored in one standardized area.Notifications when certain tasks have been updated/completed.,The user interface is different from most other software so it can take some getting used to.User management is not as robust as we'd like. We wish user accounts would tie to a major corporate user account software.Search results are not as detailed as we'd like. They take you to a specific card but they do not highlight the specific item within a large card that was matched.,"Easy and approachable to use yet surprisingly robustRating: 9 out of 10IncentivizedMarch 22, 2016Use Cases and Deployment ScopeTrello is primarily used by our digital, creative, and marketing teams. It provides one collaboration space for all teams to share files and track our workflow for ongoing p...",22
Trello,Our team works together better with Trello!,N/A,,,"Our team works together better with Trello!Rating: 10 out of 10IncentivizedMarch 21, 2016Use Cases and Deployment ScopeWe organize the work being done by our service providers (contractors) with Trello. Trello allows us to share files and instructions with those working for us. We are able to have c...",22
Trello,Great tool if you prefer getting things done instead of having loads of unfinished ideas,N/A,Easy to useFiles handlingChecklists,Setting deadlines for each item on a checklistAssigning each item of a checklist to a different memberCustom settings of deadline notifications,"Great tool if you prefer getting things done instead of having loads of unfinished ideasRating: 9 out of 10IncentivizedMarch 18, 2016Use Cases and Deployment ScopeWe use Trello across our whole company, in fact across our several companies. In general, each of our departments uses its own Trello boa...",22
Trello,Trello - great for agile rapid development,N/A,"User friendly interfaceCross device, desktop, mobile, appEmail notifications",Being able to notify a group of individuals instead of one by oneEnforce a workflow or approval,"Trello - great for agile rapid developmentRating: 9 out of 10IncentivizedMarch 14, 2016Use Cases and Deployment ScopeTrello is currently used in our department as a Kanban board for agile development. We can add sufficient requirements, designs and task lists which give enough detail in a clear inte...",22
Trello,Mellow Management with Trello,N/A,Easy visual organization of overall tasksStraightforward intuitive ways to dive into more detail per taskHandy communication tools among group membersChecklists for tracking progressTagging system for tasks/cards,No way to track time on tasksCommunication within cards is easily overlooked from a higher perspective/viewNo built in way to track history/progress as a project moves forward,"Mellow Management with TrelloRating: 8 out of 10IncentivizedMarch 10, 2016Use Cases and Deployment ScopeWe use Trello within our IT department. It is a great tool for planning out projects and tracking their progress. It has a simple intuitive interface and makes it easy for users to organize plans ...",22
Trello,Great project management tool,N/A,Creates due dates and has alerts when you're getting closechecklists are a great featureThe ability to archive completed tasks,gets a bit wonky across different browsers,"Great project management toolRating: 9 out of 10IncentivizedMarch 8, 2016Use Cases and Deployment ScopeI use Trello as a project management tool to keep track of research projects coming into the pipeline, following up on tasks that need to be achieved, targeting deadlines, etc.ProsCreates due dates...",22
Trello,Make Project Management More Enjoyable and Visual!,N/A,,"It lacks some of the numerical organizational elements a database or spreadsheet would have.The lists are great, but it would be great to have list segmentation for certain applications.It would be nice to have some automatic sorting options for cards.","Make Project Management More Enjoyable and Visual!Rating: 10 out of 10IncentivizedFebruary 20, 2016Use Cases and Deployment ScopeSimply put, it quickly and visually provides visibility of my workload.Trello is used to manage most of my ideas and work related projects. It acts as the blueprint for wh...",22
Trello,Great Card Based Project Management,N/A,Free to use.Powerful.Card model project management makes it easy to use.,Difficult to add files for beginners.Needs better customer support.Needs integration with Dropbox and Google Drive.,"Great Card Based Project ManagementRating: 8 out of 10IncentivizedFebruary 3, 2016Use Cases and Deployment ScopeTrello is one of my favorite project management applications. It's powerful and free to use.ProsFree to use.Powerful.Card model project management makes it easy to use.ConsDifficult to add...",22
Trello,Trello from an HR / business standpoint,N/A,,Trello Gold - Doesnt seem to bring any value to me (and maybe I am missing something big here - but... ) Adding stickers or changing backgrounds is not of importance to me... Even if I am in it every day.,"Trello from an HR / business standpointRating: 9 out of 10IncentivizedSeptember 29, 2015Use Cases and Deployment ScopeTrello is used at all levels, and in numerous departments at my company. By allowing multiple users to share boards with each other - in real time, project tasks and meeting agendas ...",22
Trello,Trello: good for small agile teams,N/A,Helps track work items well and break them up ad-hocTrack estimatesTo Do lists,End to end traceability is not good compared to paid products such as TFS.Native GitHub integration,"Trello: good for small agile teamsRating: 8 out of 10IncentivizedJuly 24, 2015Use Cases and Deployment ScopeTrello is being used by developers, QA and IT managers internal to the software group only.ProsHelps track work items well and break them up ad-hocTrack estimatesTo Do listsConsEnd to end trac...",22
Trello,I couldn't function without my Trello boards,N/A,OrganizationCommunicationCollaborationNotifications,,"I couldn't function without my Trello boardsRating: 10 out of 10IncentivizedJuly 17, 2015Use Cases and Deployment ScopeTrello is used to keep track of everyone's assigned tasks for the week. It's the best way to keep track of what you have done and what you have yet to do each day. When you have a l...",23
Trello,Trello perfect for simple task management and team communication.,N/A,,,"Trello perfect for simple task management and team communication.Rating: 10 out of 10IncentivizedJuly 14, 2015Use Cases and Deployment ScopeWe use Trello as our client side project management tool. We have templates set up for various project types and copy the template to create a new project. We t...",23
