product_name,review_title,rating,pros,cons,full_content,page_number
Jira,JIRA - For better productivity,N/A,Creating defects.Tracking defects.Organizing defect items and helping in triaging them effectively.,Integration with other similar tool suites like the IBM/Rational suite.,"JIRA - For better productivityRating: 8 out of 10IncentivizedNovember 18, 2016Use Cases and Deployment ScopeWe use JIRA for defect management and triaging.ProsCreating defects.Tracking defects.Organizing defect items and helping in triaging them effectively.ConsIntegration with other similar tool su...",18
Jira,Jira: Swiss Army Knife of Agile Sprint tools.,N/A,,Jira could provide a Favorites list of recently used gadget/filter combinations when creating a new dashboard.Jira could provide a url link to Atlassian forums or Jira blogs that updates when opening the application.Jira could provide a history drop in the quick search field of the Plan view to help find that hidden story or bug quickly.,"Jira: Swiss Army Knife of Agile Sprint tools.Rating: 9 out of 10IncentivizedNovember 3, 2016Use Cases and Deployment ScopeWe are using Jira across our agile office's sprint teams. Jira provides a collaboration model and workflow for developers, QA testers, and architects. Jira addresses our business...",18
Jira,"JIRA - Love at First Site for Developers, a Slow Courtship for Business",N/A,,,"JIRA - Love at First Site for Developers, a Slow Courtship for BusinessRating: 8 out of 10IncentivizedSeptember 20, 2016Use Cases and Deployment ScopeThe use of JIRA is company-wide but sporadically. JIRA is viewed as an ""opt-in"" tool in our organization and is mainly sought by the development group...",18
Jira,JIRA - The Godzilla of bug tracking softwares,N/A,,The permissions for users are pretty hard to navigate through. The permissions controls are not user friendly and easy to understand or implement.There need to be more gadgets added to the Dashboard feature to make it more diverse and useful. Especially a text gadget should be a default option available and not an add on.There is no way to effectively sort tickets linked to one ticket.,"JIRA - The Godzilla of bug tracking softwaresRating: 7 out of 10IncentivizedAugust 2, 2016Use Cases and Deployment ScopeJIRA is the main bug-tracking/requirement software used by my company. QA uses it to document bugs and keep track of the progress of a project. They also use it to report results t...",18
Jira,Powerful and flexible - but not for the faint of heart!,N/A,"Highly customisableConstantly being updated and improvedFlexible in terms of being able to adapt it to a number of different scenarios, e.g. Agile Project, Support Project, Issue Log, etc.It's relatively simple to use once configured by an expert","Sometimes it appears overly complex, like it's trying to be all things to all teams - this can put some users offIt was never built from the ground up as an agile software development took like Mingle or Target Process, sometimes this shows.","Powerful and flexible - but not for the faint of heart!Rating: 9 out of 10IncentivizedAugust 1, 2016Use Cases and Deployment ScopeIt is used by our delivery, creative and technical teams.It addresses the need for contextual commenting and feedback on user stories and bugs. It also is used to plan sp...",18
Jira,"A Mainstream Choice for Project Management, not a Product Management Tool",N/A,"Jira's Kanban boards are easy to use and customize.The option to write your own queries gives you lots of flexibility for how your organize and display the workflow.Jira itself has a lot of traction in the market, so it integrates with a lots of other tools.",,"A Mainstream Choice for Project Management, not a Product Management ToolRating: 6 out of 10IncentivizedAugust 1, 2016Use Cases and Deployment ScopeWe use Jira to manage projects and support tickets in Engineering. It has touch points with Product Management, Customer Success, and Research, but it's...",18
Jira,JIRA is a Japanese word (gojira),N/A,Organizes queues wellEasy to learnLinks with other software tools like SmartsheetCustomizable,"A lot of manual entry in the beginning but administrators can create templatesSince it's cloud based, we experienced a lot of system failures where we couldn't access informationCould be very slow depending on connectivity issues","JIRA is a Japanese word (gojira)Rating: 9 out of 10IncentivizedJuly 29, 2016Use Cases and Deployment ScopeJIRA was used to track the production cycle of thousands of internal digital products and requests. It was linked with SmartSheet for easy access to our internal database and helped with visibil...",19
Jira,Jira is great for what it's good at!,N/A,"Tracking hierarchy and linking for Epics -&gt; Stories -&gt; Defects.Linking stories in one team's Jira project to another project, due to dependencies needed for enterprise software development.Flexibility in set up and workflows can vary by team, and can be customized by that team.","I'd love to be able to customize further what types of data shows in different views (e.g. Backlog vs. Agile Board).I'd like to see more data in the links between stories, as well, so that you can see more info without having to link out to the other story and view.","Jira is great for what it's good at!Rating: 9 out of 10IncentivizedJuly 29, 2016Use Cases and Deployment ScopeAcross all software development teams, we use Jira for work including: defects, stories, epics, dependency mapping, etc. Each team has their own Jira project and their own boards (Agile boar...",19
Jira,JIRA Software review,N/A,JIRA is a very good planning tool.JIRA is a very good issues reporting tool.,For me it's pretty convenient.,"JIRA Software reviewRating: 10 out of 10IncentivizedJuly 22, 2016Use Cases and Deployment ScopeSince the company I belong to is working on Agile, JIRA is used for the following purposes:1. Create tasks, epics, stores and requirements for different projects.2. Reports issues.3. Create deployment tick...",19
Jira,Getting projects done fast,N/A,Time trackingProject/task setupGit integration,Confusing interface. They need to clean up the interface a bit.,"Getting projects done fastRating: 7 out of 10IncentivizedJuly 20, 2016Use Cases and Deployment ScopeI used JIRA Software for a client organization in 2015 to manage various tasks across projects. It's useful in managing git commits and keeping everyone in the loop as far as what needs to be done in ...",19
Jira,JIRA Software Review,N/A,Labels enable all the benefits of tagging-based organizingWebhook with Git means we can see all commits per task(s) cited in the commit messageEasy single-sign on integration removes need to create new accountsFrontend is super fast which promotes users taking even complex tagging actionsNo problems integrating with Confluence (Wiki-like) and BitBucket (Git-like) for productive quick starts.,"Mass-editing and scripting to, say, mass-rename a set of labels to a new one or manyCommand line interface would be nice, for power usersVersion number is difficult to find leading to difficulty judging what version we run thus which features we are truly missingEorkflow edits aren't protected from errors/inconsistencies like mapping a label to nullWorkflows can be loop-to-self, be massively inefficient, should be a workflow ""linter""","JIRA Software ReviewRating: 10 out of 10IncentivizedApril 28, 2016Use Cases and Deployment ScopeWe use it to enter all requests; vet their research thru discovery; assign resources, points, sprint, deadlines, watchers, labels, components, etc.; publicize progress to all parties; configure dashboards...",19
Jira,"JIRA, at the forefront of the industry.",N/A,Issue tracking.Project management.Variable workflows.,"High learning curve.Not viable for certain types of development.""Clunky"" user interface.","JIRA, at the forefront of the industry.Rating: 6 out of 10IncentivizedApril 27, 2016Use Cases and Deployment ScopeWe use JIRA in conjunction with our partner. During our prototype design phase we use it to track any issues encountered by either party. It is also used during a products life cycle sho...",19
Jira,Quick Atlassian JIRA review,N/A,"Ability to set customized processes/workflows.Ability to integrate other tools, such as Testrails and Jenkins, and send notifications via email or IM programs.",Still learning about JIRA and have not found any big holes or missing functionality.,"Quick Atlassian JIRA reviewRating: 8 out of 10IncentivizedApril 18, 2016Use Cases and Deployment ScopeJIRA Software is used for tracking bugs, enhancement requests, and development of tasks/sub tasks.ProsAbility to set customized processes/workflows.Ability to integrate other tools, such as Testrail...",19
Jira,Review from an account manager's perspective,N/A,Tracking tasks and defects for web projects during development + QA phases.,Account Executive in Marketing at Laughlin table (201-500 employees),"Review from an account manager's perspectiveRating: 8 out of 10IncentivizedApril 5, 2016Use Cases and Deployment ScopeJIRA Software is used by the digital team to track and monitor defects during the QA process of a project. This typically includes the account team as well as developers, and often t...",19
Jira,I'm a fan!,N/A,,,"I'm a fan!Rating: 10 out of 10IncentivizedMarch 8, 2016Use Cases and Deployment ScopeJIRA was used by our software development organization as the one true source for what work needed to be done, when and by whom. Although our approach was generally waterfall with some agile-esque concepts mixed in,...",19
Jira,JIRA - not only a bug tracker,N/A,"JIRA is a highly customizable tool, almost anything can be adjusted to satisfy various requirements for metrics and charts expected by stakeholders.Wide selection of pre-installed tools for reporting allows users to have very useful dashboards for clear data representation (sometimes it's even better that pure Excel with its Pivot Charts).Configurable workflow allows us to have separate life cycles for each project, where ""Almost Waterflow"" is next to Scrum and DevOps.",,"JIRA - not only a bug trackerRating: 9 out of 10IncentivizedDecember 2, 2015Use Cases and Deployment ScopeAtlassian JIRA is widely used in our organization by almost all departments including Sales, Business Analysis, Product Development, Solution Delivery, Quality Assurance and Customer Support. We...",19
Jira,Pretty good for tracking a lot of work or a lot of people,N/A,Atlassian JIRA has very powerful permission settings so that we can create workgroups with particular access levels to control who saw what information and what they could do with it.We used workflow settings to ensure that no steps in the process got skipped and to keep track of who was responsible for every ticket at every step of the process.,"It was a lot of work to administer Atlassian JIRA for a company of just 75 people. It was almost a full-time job for me, which is one of the reasons we changed tools.It's not very user-friendly. It took me a few months to start feeling comfortable with the administration settings.","Pretty good for tracking a lot of work or a lot of peopleRating: 5 out of 10IncentivizedOctober 7, 2015Use Cases and Deployment ScopeAtlassian JIRA is a really powerful tool that we used mostly for bug tracking and customer support tickets. We used it to ensure that nothing fell through the cracks a...",20
Jira,"Great for a small team, potential for a large one",N/A,,"The sync between JIRA and Zendesk's support site could be better.JIRA has a great UI, but some clicks could be reduced in some areas by allowing lists to be editable without having to actually go into the tickets.Email notifications can be overwhelming if a developer is plowing through a list of your tickets. Would be better if JIRA sent an update summary email every hour or so, instead of an update for each ticket.","Great for a small team, potential for a large oneRating: 10 out of 10IncentivizedAugust 26, 2015Use Cases and Deployment ScopeAs a small software startup, we use JIRA to manage our development pipeline. We log development ideas in the platform, identify priorities, communicate regarding developments...",20
Jira,A must have tool for an excellent software!,N/A,,"It is just perfect, no more comments!! :)","A must have tool for an excellent software!Rating: 10 out of 10IncentivizedJanuary 25, 2015Use Cases and Deployment ScopeAtalassian JIRA is used in my organization in almost all phases of software development, right from the requirement analysis to deployment. Any requirement, enhancement is logged ...",20
Jira,Best Defect Tracking Tool,N/A,"Atlassian JIRA is used to track defects/CR's etc. Details about the defect raised by a QA, then its review by business users to give a go ahead to fix the bug, Developer to analysis and fixing the bug with comments, deploying to QA for testing, Tester testing the defect and then into UAT for business user testing for its deployment to ProductionIntegration with Fisheye, Stash, GIT, HP Quality Center etcJIRA's project Dashboard for tracking all the stories/defects.",The new version of JIRA is a bit slow and not responsive.A lot of functionality added has lead to slowness in the toolA click here and there leads to opening a small window for adding comments which can be irritating sometimes.,"Best Defect Tracking ToolRating: 8 out of 10IncentivizedJanuary 25, 2015Use Cases and Deployment ScopeAtlassian JIRA is used across all teams(Development/Business Users) across organization. It is used for Tracking defects, creating projects and listing CR's, Tasks. It provides a variety of features...",20
Jira,Jira : Easy Project Management,N/A,Can track issues on a product. It does it well and easily.Can monitor progress in a user story.Provide useful dashboard for current sprint.,Search for issues can be very long.Views are not always perfect.Burndown and such charts can be slow to render.,"Jira : Easy Project ManagementRating: 7 out of 10IncentivizedDecember 18, 2014Use Cases and Deployment ScopeJIRA is used to track our issues, stories and epics. It's used through the whole organization to have a view on different projects. It's also used to track time of employees that is put on tas...",20
Jira,Atlassian JIRA has significantly improved our work intake and request tracking processes,N/A,Excellent for use as a repository for work requestsAllows easy prioritization of work requestsCan be highly customized to match your processes,"The administrator tools can be difficult to understand - there is a pretty steep learning curve if you want to start customizingI wish you could attach a screenshot during issue creation - I don't know why it's available once the issue is created, but not as part of creation","Atlassian JIRA has significantly improved our work intake and request tracking processesRating: 10 out of 10IncentivizedNovember 4, 2014Use Cases and Deployment ScopeOur organization uses JIRA for work intake and tracking across multiple departments. It was initially implemented by our Software Deve...",20
Jira,Atlassian JIRA,N/A,"Easy to use and configure.Provides visibility of workloads.Provides visibility and tracking of progress against certain tasks.Allows you to go back and track historical decisions.Good roadmap, existing and new features always being worked on.","Within the Agile area it would be nice to be able to track versions more easily, whilst it does it I don't find this area all that intuitive.","Atlassian JIRARating: 9 out of 10IncentivizedOctober 6, 2014Use Cases and Deployment ScopeAtlassian JIRA is used by some sections within the organisation. It is mainly used by IT for managing project work and workloads. It is also used to keep track of feature requests for a piece of software we hav...",20
Jira,Roll up your sleeves and get started!,N/A,It's a great way to segment projectsIt's a great way to track issues by projectIt's a great way to capture all the critical attributes of a request being made of engineering,,"Roll up your sleeves and get started!Rating: 9 out of 10IncentivizedOctober 2, 2014Use Cases and Deployment ScopeWe use JIRA for engineering issue tracking for all our products. From a product management perspective it is the place I always go to find the outstanding issues and to log any issues tha...",20
Jira,A skeptical JIRA user won over,N/A,,,"A skeptical JIRA user won overRating: 8 out of 10IncentivizedAugust 31, 2014Use Cases and Deployment ScopeJIRA was our ticketing system and Project Management tracking tool. We used JIRA both for incident management and enhancement/deployment tracking. We also used JIRA to pull statistics to determi...",20
Jira,QA Manager's dream come true,N/A,,,"QA Manager's dream come trueRating: 10 out of 10IncentivizedAugust 19, 2014Use Cases and Deployment ScopeWe use JIRA as a task and defect tracking system across several products and divisions within our organisation. Prior to adopting JIRA several defect tracking systems were used, both internally a...",20
Jira,"Highly flexible, feature rich, cost competitive software package.",N/A,JIRA is an extremely flexible and feature rich issue tracking software package.The ability to extend the feature set through plugins and custom code as well as the comprehensive workflow settings make JIRA a great choice for any task tracking application.Easy integration with other Atlassian products as well as third party version control and authentication systems.,I would like to see more fine grained control over event notifications.,"Highly flexible, feature rich, cost competitive software package.Rating: 8 out of 10IncentivizedAugust 18, 2014Use Cases and Deployment ScopeWe use JIRA for several applications including software development project coordination, bug tracking, purchase request management, and HelpDesk ticketing.Pro...",21
Jira,JIRA - Agile Management Tool,N/A,"Easy to create user storiesEasy to create and share dashboardsBest defect tracking tool as wellEasy and fast to install and configureCompletely browser-basedTraining of users within no timePractically self-explanatoryScalable to all needs, no limits to users and/or projectsPermission-based, issues can be assigned to project membersGood and actually working workflow engineUsable for persons with limited technical knowledge",Reporting should be more detailed,"JIRA - Agile Management ToolRating: 9 out of 10IncentivizedAugust 18, 2014Use Cases and Deployment ScopeWorking in Agile methodology. As a QA team member and as a Certified Scrum Master, JIRA is very useful tool. I highly recommend to use JIRA to any individual or any organization.ProsEasy to create...",21
Jira,JIRA Review - SL,N/A,"Very intuitive tool. Ease of access is the primary reason why I would recommend this tool. Both from a end user's standpoint and administrativelyComes with a lot of modules for different kinds of business types, structures.Very customizable to your individual business needsVery well known tool and has great documentation by users and Atlassian",Customer support is not always as responsive as you would want them to beVersion upgrades can be handled better.,"JIRA Review - SLRating: 8 out of 10IncentivizedAugust 18, 2014Use Cases and Deployment ScopeWe primarily use the Agile methodology that JIRA offers. We started using it all across the board a couple of months back. Initially it was just the project management team that was using it a few months back...",21
Jira,JIRA review,N/A,Allows the owner provide estimate of time that will be required to complete a task and then compare logged time against estimated timeTracks end to end progress on changes being implemented,"JIRA keeps going down and becomes unavailable so often, almost stalling work progress for everyone on the team.","JIRA reviewRating: 5 out of 10IncentivizedAugust 17, 2014Use Cases and Deployment ScopeIt is used across the organization for tracking new development items and items that are identified as future scope of changes.It helps the larger teams stay on the same page with progress of the user stories clea...",21
Jira,JIRA is a Fine Piece of Work!,N/A,Electronic Kanban board is helpful for project management and software development.Easy to install and learn.The cost is minimal compared to MS Sharepoint.,The menu structure could take some getting use to. I still find myself searching for different areas under the menu options.,"JIRA is a Fine Piece of Work!Rating: 10 out of 10IncentivizedAugust 16, 2014Use Cases and Deployment ScopeI've used JIRA in my previous role at a different company that I left a couple months ago. I plan to implement it in my new role and company. JIRA has been a game changer for me both personally ...",21
Jira,Project Management & JIRA,N/A,"The GreenHopper plug in is great. When it comes to project management, JIRA 6.2 does a great job of managing our daily scrums and showing us a very clear overall picture of project status.We also use JIRA for production support. It has a functionality in place where a user can hook a shared mailbox to JIRA then transform any email to a JIRA issue. This is great when trying to keep track of your support metrics.Overall reporting in JIRA is a plus.","Aside from the very easy-to-use GUI, JIRA lacks some customization opportunities. For users who do not know how to Program, the JIRA out-of-box does not offer much for customization.","Project Management & JIRARating: 9 out of 10IncentivizedAugust 15, 2014Use Cases and Deployment ScopeWe use JIRA for project management. It has helped us tremendously with release management and Production support. We utilize the greenhopper module as a complement to our AGILE methodology.ProsThe Gr...",21
Jira,Lead Quality Assurance,N/A,"I like I can easily move a ticket from one project to another.I like that I can convert a task to a sub-task and reverse.I like that I can link Stories/Tasks . to an Epic.I like that I can create a filter and share with team membersI like that I create a dashboard and share with team membersI like the comment feature with notification and the tracking of History and transitions for each ticketI like that every ticket is a hyperlink, awesome.","When a subtask is assigned, display parent task/subtask on Work board, both should be clickable.Add multiple time logged buckets. For example, one for developers, one for test analyst, one for Business Analyst. Make time logged buckets user defined. This should not have to be an additional purchase, pretty typical in our world today.","Lead Quality AssuranceRating: 5 out of 10IncentivizedAugust 15, 2014Use Cases and Deployment ScopeThen entire company is using this JIRA and Confluence. Primary reason for switching to JIRA is for Assigning and Monitoring Task assignments and the hours worked using Agile Methodology.ProsI like I can...",21
Jira,"Atlassian Jira: The only Solution You Need, Period.",N/A,"I love the way that the new version is setup. I love the split screen where I can see the JIRA tickets on the left and the details to the right, all from the same screen.I love how customizable and seamless the system is. If you can think up a process, it can easily be implemented into the system.We think that the email feature is terrific and love how everything is tracked, so we know exactly where we are at with communications for any given project.",,"Atlassian Jira: The only Solution You Need, Period.Rating: 10 out of 10IncentivizedAugust 15, 2014Use Cases and Deployment ScopeAtlassian JIRA was originally implemented solely in our Application Support department of which I am a member of. It is now being used by several other departments within o...",21
Jira,Review from QA Analyst,N/A,Dashboards is very much useful to have a quick glanceGood user friendly featuresAttach screen shot features is easing my work,"Test ultant in Quality Assurance at Cognizant Technology Solutions (10,001+ employees)","Review from QA AnalystRating: 7 out of 10IncentivizedAugust 14, 2014Use Cases and Deployment ScopeWe are using it as tool for Agile and Defect Management. Maintaining and tracking the use stories and defects.ProsDashboards is very much useful to have a quick glanceGood user friendly featuresAttach s...",21
Jira,"Useful tool, could be better at some things",N/A,Managing sprints is easy,A sprint notes report that could be easily formatted and exported would be very useful.A built-in way to roll up Epics to a higher program or strategic level would be useful.Being able to add reports to dashboards should be added. People who are not power users should be able to see information on the dashboard - all in one place. Dashboards are limited in usefulness because you cannot really show project status.,"Useful tool, could be better at some thingsRating: 7 out of 10IncentivizedAugust 13, 2014Use Cases and Deployment ScopeJira is used across the organization to compliment scrum practices. We use it for planning and tracking sprints, and managing backlogs.ProsManaging sprints is easyConsA sprint notes...",21
Jira,JIRA outside of bug tracking,N/A,,,"JIRA outside of bug trackingRating: 8 out of 10IncentivizedAugust 13, 2014Use Cases and Deployment ScopeWe use JIRA for Project Management, Operations Management, Issue Tracking, and as a Support Desk. Currently only our Systems Operations and our Helpdesk use JIRA, but we will be going company-wide...",22
Jira,"Developers will love it, others have to go along for the ride",N/A,"Planning board allows good visibility into sprints as well as backlog, making it easy to organize and prioritizeIntegration with Confluence allows easy cross-referencing between Product Requirements and User StoriesIntegration with HipChat allows for asynchronous communications across time zones.","Information Architecture between JIRA and Confluence is abysmal, can be difficult to navigate between the twoOnDemand instance has limited add-ons.HipChat would greatly benefit from a shortcut that links issue numbers directly to tickets","Developers will love it, others have to go along for the rideRating: 5 out of 10IncentivizedAugust 12, 2014Use Cases and Deployment ScopeWe're using JIRA across the organization to build digital products in Agile with onshore and offshore development teams.ProsPlanning board allows good visibility i...",22
Jira,I wish JIRA Agile was just Classic with Greenhopper not this version where they smashed it all together,N/A,Parent child relationship with ticketsCaptures original esitmatesSprint planning,Does not sum up original estimates from sub tasks into the parentVery difficult to configureIt feels very bulkyEmails notifications are a PITA for users,"I wish JIRA Agile was just Classic with Greenhopper not this version where they smashed it all togetherRating: 6 out of 10IncentivizedAugust 9, 2014Use Cases and Deployment ScopeIts our current end to end solution for project management. We use it to manage design and development tasks.ProsParent ch...",22
Jira,JIRA review,N/A,"Nice UI, looks good and easy to understandLots of features",The flip side of having a lot of features is that the level of detail (for example on tracking issues) is sometimes overwhelming. It might be better to have a simplified interface than to present the user with a lot of statistics.Sometimes it's hard to find out whether an issue already has a ticket open for it.Issues might be linked more closely to wiki section.,"JIRA reviewRating: 9 out of 10IncentivizedAugust 7, 2014Use Cases and Deployment ScopeI believe it is used by software development departments rather than across the whole organization. It us used for issue tracking, collaborative documentation and references. It address problems of collaborating on...",22
Jira,Web development team relying on JIRA,N/A,,"JIRA is missing an iOS app. Even though there is a mobile version of the site, it is not easy to work in. As a manager, I receive a lot of JIRA related emails. Being able to answer questions or make changes on the go would be very helpful.You are able to embed a form outside of JIRA that would upon submitting, create a new JIRA task. We use it for submitting tickets. Once a ticket has been closed, there is no automatic way of informing the requester about the resolution.","Web development team relying on JIRARating: 8 out of 10IncentivizedAugust 6, 2014Use Cases and Deployment ScopeIn our company JIRA is used by our Web Development teams. We have teams in multiple locations and need a good project management tool. As an in-house web team, we develop various B2B websit...",22
Jira,"JIRA, much more than a Bug Tracker",N/A,"E-mail notifications; the fact that reporters and watchers can stay in the loop via ""push"" and not ""pull"" is amazingThe fact that tickets are of permanent record; they can be closed but not deletedThe ability to clone JIRA tickets is very helpful when we are building out batches from the same partner or episodic contentThe ability to link tickets helps us keep work batches connectedLabels make it so easy to push-to-filter ticketsDue dates help us to manage deadlines","I would like more keyboard shortcuts for quick useWhen exporting to Excel, there are some formatting issues with how the data comes throughIt would be great to be able to search by labelsIt would be helpful to merge duplicate labels or edit labels","JIRA, much more than a Bug TrackerRating: 10 out of 10IncentivizedAugust 6, 2014Use Cases and Deployment ScopeAtlassian JIRA is being used by two departments within our company. The more obvious is our tech team, which uses it for bug tracking across our web/app development projects. My team has ""ad...",22
Jira,Concise Review of Atlassian Jira,N/A,"Clarity in tracking firmware development related tasksVisibility to the team's engineers, managers, and customersSimplicity in creating, modifying, and removing tasks",Synchronization with other software suites such as Microsoft Outlooks calendar,"Concise Review of Atlassian JiraRating: 9 out of 10IncentivizedAugust 5, 2014Use Cases and Deployment ScopeAtlassian JIRA was used to develop software in C++ on an Agile team using Scrum (iterative and incremental) development for a human critical medical device. During our sprint review and plannin...",22
Jira,JIRA is the bees knees.,N/A,JIRA does a great job of providing flexibility for the ticket types. It can be used for a large software development project with tons of scope and it can be used for a small print job.Ticket management using boards is super effective and makes tracking work very simple.,Moving tickets across different stages on a board can be a little cumbersome as tickets can sometimes not update properly and require intervention on the ticket itself.I'd like to see more creative widgets for the dashboard. Don't have any specific ideas but more options around metrics would be awesome.,"JIRA is the bees knees.Rating: 9 out of 10IncentivizedJuly 29, 2014Use Cases and Deployment ScopeAt Wonderlic, JIRA is the primary tool used to track requests and projects. JIRA is very popular within the software development cycle (Stakeholders, BA, SD, QA teams) but I've seen it utilized by other ...",22
Jira,"Good bug and project tracking tool, but could be better.",N/A,,,"Good bug and project tracking tool, but could be better.Rating: 6 out of 10IncentivizedMarch 22, 2014Use Cases and Deployment ScopeJira is currently being used for bug tracking and project tracking in all departments of the organization.Jira is being used for gathering bugs and issues by individual ...",22
Jira,Great Product for Agile,N/A,CollabrationAwesome UI integration and interaction. I love the drag and drop of task into different modules.Ease of use.,UI Developer (ultant) in Engineering at Pearson North America (201-500 employees),"Great Product for AgileRating: 10 out of 10IncentivizedMarch 4, 2014Use Cases and Deployment ScopeJIRA has been used to integrate the AGILE/ SCRUM practice of the product we are developing. We create stories and divide the stories into sub tasks. Then each time member can pick up the sub task and co...",22
Jira,My 2 cents on Atlassian Jira,N/A,,,"My 2 cents on Atlassian JiraRating: 8 out of 10IncentivizedJanuary 19, 2014Use Cases and Deployment ScopeWe use JIRA to report and track issues in our organization. This includes any new feature, enhancement and bugs. This is very useful in our software development lifecycle including project initia...",23
Jira,JIRA GreenHopper,N/A,Easy to set-up and manage a Kanban or Scrum agile project.Solid integration with the JIRA defect modules.Customization available for workflows.,Likelihood to RecommendCost and transition to GreenHopper (Jira Agile) are attractive. ider other solutions if you have the budget for better Agile tools.,"JIRA GreenHopperRating: 6 out of 10IncentivizedOctober 22, 2013ProsEasy to set-up and manage a Kanban or Scrum agile project.Solid integration with the JIRA defect modules.Customization available for workflows.ConsProduct functions differently on different browsers.It started as a defect management ...",23
Jira,A great Scrum-oriented ticketing system,N/A,Intranet ticketing systemAgile (specifically Scrum) orientedFeatures Greenhopper modulesVery customizableIntegrates with Git or Subversion version control systemsIntegrates with Confluence for easy documentation,Could stand to benefit from having custom-set tooltips to explain different form fields,"A great Scrum-oriented ticketing systemRating: 9 out of 10IncentivizedJuly 24, 2013ProsIntranet ticketing systemAgile (specifically Scrum) orientedFeatures Greenhopper modulesVery customizableIntegrates with Git or Subversion version control systemsIntegrates with Confluence for easy documentationCo...",23
